word value_1 value_2 value_3 value_4 value_5 value_6 value_7 value_8 value_9 value_10 value_11 value_12 value_13 value_14 value_15 value_16 value_17 value_18 value_19 value_20 value_21 value_22 value_23 value_24 value_25 value_26 value_27 value_28 value_29 value_30 value_31 value_32 value_33 value_34 value_35 value_36 value_37 value_38 value_39 value_40 value_41 value_42 value_43 value_44 value_45 value_46 value_47 value_48 value_49 value_50
inquired 0.81989354 -1.6697124 -0.101400174 0.19788656 1.103032 -1.6137722 -1.0778251 -0.1996285 -0.038953617 1.2201478 1.5663368 1.2004961 0.77771574 -1.1555408 -0.8885883 -0.37123364 0.86395437 1.3620253 0.49841562 -0.44603 -0.044497564 0.24819446 -0.047327217 -0.39592552 -0.8536975 -1.4213841 -0.44044158 -0.11209871 1.5757781 -0.27284896 -0.8016224 -1.4438472 -1.2372048 1.4441755 1.2149504 -0.17574133 0.83829385 -0.28101316 -0.40525475 -0.4211886 0.41841304 -0.3337775 -0.9656511 -1.2534697 -0.3777898 -0.7076072 1.2245859 -0.8161866 -1.0956461 -0.92178804
reeling 0.6150881 0.24756548 -0.62689674 0.5240285 -0.18541686 -0.5437029 0.7261684 -0.79278356 0.6133189 -0.23234092 -0.49397993 0.52777576 -0.75120074 0.94185734 0.22672734 1.0949672 0.2824749 0.087789424 0.9168827 -0.13581568 0.67062134 -0.55660385 0.08229907 -0.6906844 -0.5148962 -0.12925285 0.7451778 0.36169174 0.21231054 -0.07234196 0.24561955 0.086773574 -0.55093235 -0.37100902 0.45774323 0.74268466 0.05824113 0.82780045 0.79318655 0.6194451 -0.095475905 0.21363266 0.6510006 -0.5180945 0.24364267 0.046605278 -0.268447 0.43072778 0.29533085 -0.4393914
writhing 0.5406803 0.63493514 -0.3575628 0.111373544 0.046941314 -0.89583814 -0.7053893 0.6494132 0.27049106 0.14354359 0.9427182 0.101122364 0.35897583 -0.18322673 0.6408104 1.032483 0.127648 0.22768302 0.39259577 -0.6073753 -0.117446646 -0.7342341 0.035781287 0.16878709 0.3876123 -0.44724268 -0.25687867 0.726538 -0.35522807 0.9208119 0.49230558 -0.16691692 -0.506358 -0.15083574 0.24973275 0.932923 -0.13710296 0.1691093 1.1180537 0.57550997 -0.58212775 0.53494495 1.3520662 0.48661202 0.3815638 0.021733781 0.23792322 0.17983297 -0.31342134 -0.16516025
arithmetic 0.22199002 1.4624978 0.17547274 -0.904914 0.8497077 -0.11548972 0.43022048 0.8514149 -0.46193266 -1.2816966 0.59605414 -0.1602312 -0.66504616 0.004012154 0.838756 -0.85254884 -0.40659025 -1.0357699 0.46749195 -0.60721517 -1.3344793 0.90959144 -0.5897905 1.5645788 1.437303 0.75991505 -0.56363785 -0.7310146 -0.89362454 0.930775 0.65819556 0.33954906 -0.49474996 -0.7696666 -0.64684194 1.2695417 0.5813751 -0.28256446 1.014844 -0.081943996 0.5120588 -0.43521512 1.320503 1.0400884 -0.18714087 0.72195375 0.9524639 -1.1902571 0.15044966 -0.059875112
ambition -0.24124976 1.1559424 0.16581357 -1.045278 -0.22773454 -0.049057703 0.33962274 1.1109375 -0.39652988 -0.8113883 0.18385969 -0.25988004 0.20815378 -0.33532205 0.9159805 0.5799918 -0.37107465 -0.48959872 -0.18656 -0.6084547 -0.7562378 0.10273525 -0.5244622 1.1454332 1.2649341 0.7119422 -0.14421381 -0.6239051 -0.2972963 0.2963543 0.5428708 0.18995397 -0.30546892 -0.5250572 -0.17894027 0.40195462 0.27280262 0.11824091 0.74630344 0.8779647 -0.5630589 -0.16811885 0.9100172 0.81958693 -0.019091237 0.63484627 0.12368245 -0.9686556 -0.41175795 0.26342952
distraction 0.2029315 0.24798074 0.079207085 0.43894666 -0.33981496 -0.64157706 0.26833755 -0.62464315 -0.061869863 0.56992245 0.362963 0.95986235 -0.7725542 0.6163483 0.38565892 0.42214388 0.0833231 -0.1164078 0.75217706 -0.6351943 0.47272196 -0.23408316 -0.24467997 0.0033975823 -1.1119639 0.07469951 0.7941602 0.91721624 -0.04517181 -0.3626702 0.32617947 -0.07835591 -0.34731612 0.7254002 0.4329954 -0.31532493 0.2978895 -0.26396608 0.8946097 0.96785647 -1.033835 0.47665244 0.8957624 -0.4376983 -0.14998513 -0.28570798 0.3498765 0.8411568 0.4822859 -0.3995435
derision 0.22534831 0.29651958 0.059732717 0.43922758 -0.37091893 -0.63484216 0.2844128 -0.6366273 0.013969539 0.6030645 0.3168954 0.99695736 -0.76126206 0.61386377 0.35999364 0.44025263 0.13548738 -0.12821734 0.82181597 -0.6383421 0.43874463 -0.2374504 -0.21228692 0.07213769 -1.0803565 0.07332695 0.8081853 0.9294196 -0.06551254 -0.37280443 0.3227996 -0.03771169 -0.3411993 0.8114385 0.5098599 -0.31580445 0.29197007 -0.22363408 0.85679305 1.051081 -0.9939669 0.5007513 0.826737 -0.44957566 -0.18605796 -0.25219378 0.32436028 0.8534302 0.4742948 -0.40081397
lifted 0.2068506 -1.7192768 -0.87179595 0.022431 1.082381 -0.44492638 -0.53561527 -0.09975554 -0.17524044 0.4800876 1.1677747 0.2301722 -0.0060527967 -0.015006785 -1.3985281 -0.78294414 1.5582311 -0.929041 0.98356205 0.38940874 1.3593049 0.3361209 1.4752159 -0.13731715 0.000739802 0.3446449 0.90342647 0.5298542 0.15566768 1.0969933 1.0043414 -0.4017432 -1.5755988 0.6748715 1.1557043 -0.58872247 1.4843459 -0.52712995 -1.17189 -0.63858485 0.80249214 -0.1917201 0.4159068 0.54840887 -0.38779476 -0.5053598 0.56615543 -1.1295629 0.50864184 -1.3003587
uglifying -1.0310304 -0.82616293 1.0028586 0.75451297 0.6105757 0.15326813 -0.50613034 -0.97158635 0.17018415 0.74443996 -0.90736943 -0.11336383 0.11055171 -0.33646446 0.5230585 0.5954125 0.821684 -0.66237 -0.52262217 -0.6188995 0.057258975 -0.5091329 -0.024131376 0.39651427 -0.9809509 -0.010414303 0.8081265 -0.41226584 0.50048894 -0.9720625 -1.0447575 -0.27397376 0.1524267 0.41376382 -0.112344354 -0.5632954 0.075050965 0.5977962 0.37551028 -1.0893972 0.970823 -0.040093366 -0.115318835 0.16366625 -1.0064334 -0.078921616 0.6771498 0.9080219 0.007568318 -0.61741716
beautify 0.30337152 0.4563212 -0.13829242 1.0546435 1.0627406 -1.4052598 0.29601508 -0.21792419 0.7774002 0.54657525 1.079923 1.4698846 0.7616539 -0.015600792 -0.10325861 -0.56283784 0.6471563 0.72085416 -1.6194742 -0.0058301524 -0.026265724 0.08017767 -0.859988 -1.2299821 1.5910219 -0.16252877 -1.1518474 0.021026056 1.5864539 0.4787673 0.58819294 -0.5411035 0.3050471 0.8653223 0.2589767 0.14318609 -0.29188433 0.50652546 -0.9043623 0.77234036 -1.5033363 0.5862695 0.014069 0.49606568 1.1640991 -1.0635061 1.7480072 1.0447202 -0.44186896 -0.29662046
prettier 1.3397735 -0.98013735 -0.25533575 -0.28456926 1.0159625 0.46462613 0.4221695 0.19072847 -0.33638698 0.17663154 -1.0653452 0.46561447 -1.1661527 -0.6726181 1.2190062 -1.3563766 -1.0565377 1.2843039 -0.8048718 0.26920098 0.57566226 -1.2942854 -0.8847965 -0.17528772 -0.21756268 -0.47258824 -1.1187584 -0.69380254 -1.1755141 -1.1651286 0.47636524 0.8148224 0.3968254 -0.014137019 -1.4356514 -0.3942175 -0.20836695 0.96957827 -0.2489971 1.4468124 0.6019347 -0.39612937 0.6022881 -1.403292 1.1929342 1.2189362 0.99335563 0.82141274 -0.6910676 -0.021911584
uglify 0.23928723 0.45844087 -0.92196655 1.2442566 1.2827828 -1.4803771 0.023558607 0.07917867 0.84355307 0.5130917 1.0795932 1.2183529 0.6510393 -0.026284833 -0.6899722 -0.0317489 0.6133804 1.3608965 -0.9710495 1.0342245 -0.1725945 0.5447554 -0.508411 -1.5069705 1.4087323 0.23942412 -1.0647085 -0.38286608 1.5261395 0.100859866 0.854161 -1.057004 0.8405957 1.2809236 0.09115246 -0.120447375 0.679283 0.67151076 -1.0823594 0.5250827 -1.3727797 0.71643287 0.112521805 0.64163685 1.1785868 -0.83553743 1.7351503 0.76808107 -0.86733913 -0.12983331
simpleton 1.3188235 -1.1587995 -0.7066601 0.5910263 1.2368912 -1.1691996 -1.0227007 -0.5677899 0.9637103 1.2774298 1.1093656 0.5320449 -0.3779997 -0.8791948 -1.2060583 -0.2389192 -0.9634263 -1.0494732 -0.2189674 0.78473127 1.1290991 -0.8656284 -0.7298476 -1.2769265 -0.77752876 -1.1741263 -0.4643557 1.3780253 -0.0929544 1.3911737 0.077933826 -0.9910881 0.2744028 -0.29409847 -0.42782864 -1.4011184 -0.34274444 0.7370476 0.025852293 0.9836217 -0.6759201 1.2149613 0.7474109 -0.2976933 -0.50142777 -0.16023189 -0.71734476 -0.962145 -1.1117259 -1.036138
encouraged 0.1813226 0.2470703 0.30158117 -0.3389145 0.4467402 0.23059785 0.94965583 -0.1581057 -0.224415 -0.8101136 -0.22037685 1.0070755 0.32932723 -0.6849665 0.37529814 -0.4547163 -0.25391114 1.4155338 0.7454224 1.116873 0.6311992 0.42469153 -0.023503276 -0.034887403 -0.30496794 0.10265216 -0.99371237 -0.46955025 -0.51824373 -1.1595579 0.45839176 -0.28679582 1.0333732 0.5599448 -0.31631353 -0.39354 0.6942903 -0.6240549 -0.5318444 1.2775906 -0.47291598 0.13794021 -0.9151078 -0.51004785 1.146628 1.0504357 -0.4214905 0.025943318 -1.1865728 0.061988764
counting 0.1398077 0.75177264 0.34925944 0.20947452 1.3616024 -1.1535327 0.72594166 0.66789365 0.911204 1.2381675 0.88416237 0.39286244 -0.021279754 -0.24712701 -1.1410196 0.76913637 0.62153465 1.079747 -0.3247965 0.48979804 -0.7264268 -1.056927 0.5182574 0.9207525 -1.1862248 0.83947194 0.70681137 0.7711671 1.4133954 -0.4213097 -0.04412617 -0.15859424 0.78084105 -0.32012272 -0.94626135 -0.9034197 -0.8075259 -0.3925617 0.7786906 0.17761104 -0.78221345 1.1840327 0.19118994 0.20668648 0.70336306 0.017690342 -0.24704646 -0.31385258 1.26984 -0.7262094
subjects 1.0967516 -1.029305 -0.7044928 0.81598556 1.3067005 0.6566852 -0.7313785 -0.47115478 0.16509195 0.41889006 1.3936428 -0.18518297 0.28391182 0.9063858 -1.0531241 -0.9996405 0.17193489 -0.029369934 -0.99561054 -0.34705168 0.13474576 -0.02080065 1.2371614 -1.1764983 -0.2036107 -1.0021039 -0.80911714 1.0073078 -0.3040103 1.4952404 -0.34314564 -1.0025554 -1.0084573 1.1233428 -0.09733633 -1.4082069 -0.7628716 0.4873767 -1.2655164 1.3008547 -0.5823687 1.3527524 -1.3083165 -1.2634509 0.011952431 -1.2608613 0.6890545 1.1557612 0.0064070798 -0.75628763
flappers 0.1604485 0.07965774 -0.2846921 -0.484963 0.68126833 0.016116647 -0.46502167 1.0569227 -0.49605012 0.7490192 0.3555469 -0.56376785 -0.9707668 1.4223702 -0.093282565 0.75843954 -0.8554749 -0.4989701 -0.6349902 0.3950886 -1.0447477 1.113574 0.8832569 -0.22377095 -0.36420882 0.15287106 0.23759624 0.34328264 0.48004124 0.05200952 1.1964549 -0.023598123 -0.21596758 0.28563583 -0.6058062 -1.2951435 -0.61086446 -0.5590855 -0.14688776 -0.81678694 -0.0017937691 0.04403227 0.09081222 -0.78917134 0.047237173 0.024230033 -0.75423366 -0.72821265 0.95725197 -0.17962348
ancient 0.2527295 0.6203571 0.3868419 -0.07868815 0.6946366 -0.37111482 -0.7628291 1.1808366 0.73922855 -0.17258346 -0.7895479 -0.24829786 -0.642128 1.4052035 -0.5470698 1.5247347 -0.63427556 -0.22040948 0.30707705 0.48286924 -0.51517814 0.34820354 0.5497237 0.11762164 -1.1032473 -0.99151784 1.0362012 0.7282058 -0.22537442 0.5752713 0.97549486 0.4647184 0.62272257 0.06519927 -0.13311271 -0.3218468 0.35557672 0.059368886 1.0163287 -0.47628373 -0.30419737 0.46988904 1.0258834 -0.28972197 0.65551424 0.22785667 -0.98776245 -0.17273502 1.0571715 -0.72625035
modern 0.73558134 0.8183555 -1.0875695 -0.4015715 -0.08367078 -0.87863576 0.83643365 0.6987809 0.2833441 -0.030572563 0.6545229 0.49246034 -0.80298275 1.0925189 0.5595239 0.6493994 0.5675342 0.24096373 -0.18714587 -0.5061043 0.5626601 0.7242418 0.9782281 0.03374234 -0.58472544 -0.44763586 -0.35994348 0.9565904 0.9904795 0.4095512 -0.3369253 -0.82040316 -0.65023327 -0.17274497 0.9418388 -0.8222639 -0.7701754 0.48019964 0.06441895 0.7424082 -0.47326434 0.7764039 -0.5672232 -0.09544359 0.7759524 -1.0122238 -0.020769497 0.83587533 0.15363902 -0.9525287
seaography -0.02649912 -0.20148154 -0.87776214 0.8498336 -0.25753534 0.034288753 -0.56399125 0.15168925 0.37271315 0.7238904 0.30031592 0.7946931 -0.49152672 -0.6107571 -1.0242907 -1.0743294 0.65417135 -0.12526433 0.43318272 -0.3192996 -0.095234975 -0.4357826 0.9208263 -0.4442818 -0.12873529 0.52113503 0.23360857 0.5280612 0.017142083 0.5592807 0.8791491 0.8569847 -0.6285805 0.25764304 0.13812146 -0.072199844 -0.55956864 0.6845361 -0.71825457 -0.9730337 0.45696563 -0.87254125 -0.55557454 -0.8964231 -0.07363013 -0.38932508 -0.34419551 0.113922566 0.50014853 0.8380526
conger 0.19277228 0.29148278 -0.94547856 -0.96508086 -0.98828167 0.28293577 0.5438806 -0.3635046 0.41631493 0.102029644 -0.07649789 -0.6566179 0.8981498 0.7768368 -0.5716189 -0.19329433 -0.7366887 -0.99720377 0.83841133 -0.27747175 -0.41777515 -0.36812955 0.21566494 -0.11939375 0.6938773 -0.46805003 -0.08171937 -0.38103947 0.81874794 1.1420367 0.80079806 0.43300703 0.43270347 -0.57684654 0.1331693 -0.69861776 -0.57846564 -0.3860674 -0.6380099 -0.3431139 -1.0827658 0.38103288 1.0957344 0.6274924 -0.25321165 0.59214175 -1.3719417 -0.7550762 0.8369934 -0.48987907
fainting -0.60963076 1.2195951 0.003626273 -0.12500986 -0.035361983 -0.058409207 0.8423652 -0.5889466 -0.22735375 -0.2347093 -0.037803248 0.052657865 0.1852652 1.0806782 -0.43057922 -0.33671904 0.027377037 0.20148474 -0.4087556 -0.38710147 -0.15416826 1.0280771 0.19799498 -0.18346688 -0.4015782 -0.31352502 0.0071205483 0.39615116 -0.4427212 0.54050815 -0.35719356 -0.2992233 0.14842571 0.14982583 0.11956443 1.1465303 -0.11062412 -0.43306312 -0.5557742 -0.93347895 -0.21480969 0.33883524 -0.012190678 1.0254662 0.3565167 -0.35734573 0.41332626 -0.21991056 -0.67040545 0.19706087
coils -0.6010488 1.2647226 -0.050727233 -0.059927218 0.033387706 -0.1479094 0.8579007 -0.7329623 -0.20865175 -0.20266841 -0.031421058 -0.0027461967 0.16420606 0.9618738 -0.3808762 -0.16930737 0.18940164 0.104731165 -0.60886014 -0.39096335 -0.050896 1.0278783 0.1897348 -0.32482204 -0.41966525 -0.3793316 -0.3616691 0.40017903 -0.45463878 0.46527177 -0.36364245 -0.35243753 0.24190183 0.24489011 0.029228063 1.1768699 -0.11039258 -0.31001803 -0.44426697 -0.7921063 -0.14739819 0.20481335 0.022678737 1.0405179 0.36755025 -0.21619591 0.34680855 -0.22208518 -0.73335373 0.14745863
stiff 1.1776841 -0.5326759 -0.5017985 0.91455764 0.44272846 0.0024365606 -0.45695636 -0.52530324 0.56506276 0.020058304 0.4113366 -0.17407987 0.054961935 0.7949228 -0.34463435 0.073613875 0.56809556 0.58904225 0.06826269 -0.85832185 1.0248919 -0.1446473 1.1726248 -1.1698911 -1.2030156 -1.2569988 0.14682364 1.0648893 0.1655062 0.44164112 -0.68226403 -0.5996613 -0.59276646 0.5495348 1.2713188 0.15088557 -0.2358559 0.7587177 0.09347601 1.1844121 -0.65054363 1.2555795 0.23444724 -0.9487874 0.361909 -1.0483184 0.26898935 1.1786618 -0.120930165 -1.1989472
classics 0.71740645 0.7083829 -0.056622762 0.5144047 0.15411462 -0.64134556 0.5767857 -0.43550178 0.016039185 -0.6739229 -0.5218183 -0.14432426 0.92828625 -0.7304899 -0.70017207 -0.59742 -0.42593578 0.32757905 -0.36060607 0.48982432 -0.48799068 -0.44739148 -0.2632121 -0.04429554 0.38794613 0.04072424 0.26418844 -1.0043887 0.03591316 -0.12632844 0.20987166 -0.31667328 0.8079994 0.53887236 -0.59785235 -0.46699193 0.40084025 0.9300363 -0.13510723 0.23517066 -1.1538084 0.9316057 -0.27701 0.1165447 0.57640815 -0.38805354 0.3006894 -0.2505581 0.27140716 0.3123948
grief 0.5814539 -0.3069163 1.0976189 0.30113855 0.79792863 0.5104601 -0.9569377 0.6254466 0.055358887 -0.88438666 -1.1718444 0.19125363 -1.076678 -0.16498195 0.73390776 -0.3239234 0.5626219 -0.43665045 -0.10701365 -0.18463282 0.7936903 -0.7333742 -0.5392383 -0.20760399 -1.3851002 -0.19728729 0.32227504 -0.0435538 -0.36512277 0.6394556 0.2965019 1.0555944 -0.64409375 -0.9514004 1.0922424 1.2436252 -0.46273854 0.016055692 0.006278352 0.85746 0.019898077 -0.07475269 -0.90610856 -0.9314853 -0.1214336 -0.38143376 0.82373244 1.446732 0.03819985 0.6183791
hid 0.6382581 -0.85317683 1.0117114 0.6587967 0.33612883 -0.89218235 1.0130202 1.1608306 1.1675806 0.14414363 -0.65326476 -0.040234834 -0.47450432 -0.19912724 -1.0222619 -0.91629654 1.0386778 -0.11913674 -0.90382755 -1.6243627 0.1277423 -1.2396686 -0.855781 0.120308466 0.27418342 -0.6968351 -0.28819218 -0.17641525 1.4838519 0.57563585 1.2389499 0.064823866 -0.98939437 1.249514 -0.23836271 0.2858128 -1.2170765 -0.0008946307 1.058027 0.27821478 -0.517175 -0.1423434 -0.20244047 0.29309294 0.5909489 0.7468141 0.5994544 -0.26981142 1.1039971 0.15172581
lessen -0.576973 -0.23930928 0.6566743 0.72792274 0.17433105 0.46470907 -0.13590673 0.6201446 1.3113903 -0.29376838 -0.91527253 0.68187666 1.1544659 0.18385759 0.6130201 0.13617843 0.21768302 -0.1828588 -0.7031048 -0.28059593 -0.16926023 0.25603998 0.74702114 1.2842091 0.74417573 0.4622476 -0.7315803 -0.25915977 -1.2721657 1.0264891 -0.55714756 -0.012970136 -0.49513358 -0.29607165 1.7810131 1.0081733 -0.6685046 -0.31789786 0.16709954 0.78095543 -0.65649784 -0.12789293 -0.6981595 0.4688694 1.5914052 -0.07466394 1.6909134 1.2592015 -0.8277623 -1.3603115
eleventh -0.13213539 -0.44261646 -1.6554184 0.37237796 0.8460216 -0.7612588 -1.6649987 0.5214803 -0.47387746 0.23514171 1.1677711 -0.6660531 1.0582929 -0.26574004 -0.16509254 -0.6533756 0.09205628 -0.36282796 0.60731685 0.43782 -0.627095 0.71202004 1.0039006 -1.4280827 0.5446514 0.15490764 -0.45236722 0.21069118 -0.5815726 1.4029406 -0.018926857 -0.33972934 -0.4801698 0.024659252 0.033683356 -0.083513394 0.83293545 -0.48857805 -1.6671848 0.055023823 1.2823244 -0.68590707 -0.45455697 0.8670959 0.29595026 0.09968676 1.5194763 0.04614142 -0.33366194 0.2601889
twelfth 0.91569704 -1.5124085 -0.42765266 0.8036428 1.551133 -0.09954772 -0.69265795 -0.3392362 -1.4257991 0.058553282 1.3000181 -0.082112 0.3787799 -0.0069387374 -0.6497904 -0.72043186 0.5349174 -0.14518197 0.16053359 -0.28920218 0.36307013 0.17437541 0.7424067 -1.5590879 -0.9885244 -1.3281351 0.66621166 0.13604431 -0.07359102 1.02916 -0.80125624 -0.9854835 -1.2000861 1.0145018 1.2310193 -0.85874605 0.26452035 -0.4130807 -0.99334097 0.33902633 0.5406782 0.3110215 -1.4720147 -0.39266932 -1.0112307 -1.2246009 0.06759241 -0.17626317 -0.13105097 -1.0933734
games 0.5209106 -1.6259093 -0.35530013 1.4085869 0.7876942 -0.30614537 -0.9645974 -1.0312417 -0.23841023 0.33566236 1.5258274 -0.2142555 0.21301962 -0.8450844 -0.82250863 -0.8816435 -0.11162637 -0.24175566 -0.62468034 -1.1534669 1.0650586 -1.3828107 1.0281378 -1.5842934 -0.7300324 -1.4574218 -0.4401625 0.33098847 -0.119802035 1.298488 -0.56990147 -0.19207893 0.4802973 -0.41914842 0.8487275 0.35919145 -0.3477715 -0.01925604 -1.6837064 0.82140356 0.74349856 0.7957286 -1.6010008 -0.62984824 0.010584977 -0.5351985 0.17313167 -0.23015864 -0.6367376 -1.0005895
x 0.0001826165 -0.15160464 -0.23330308 0.31757638 0.590841 -0.26903665 -0.1769888 0.16370352 -0.19926216 -0.50005835 -0.46600944 -0.051085636 1.4944099 0.6554866 0.09233005 0.21741274 -0.054644007 0.7081756 0.33382443 -0.5531416 -0.82524806 0.35980776 0.49386874 0.64197314 0.2922037 -0.49565968 -1.4231508 1.2560916 -1.2304852 0.2494927 0.06248892 0.41795674 0.93814564 -0.6832025 -0.19994502 0.7114894 1.0511396 -1.0777125 -0.05094246 -0.20148914 1.071588 0.48636627 0.07931304 0.7520866 -1.3929876 -1.1141621 1.4309858 1.4063276 0.9423845 0.008424055
flapper -0.550211 0.46654052 0.043836378 -0.36831748 -0.057556033 0.022432836 0.4143526 0.7295056 1.0179609 0.0996873 -0.2991125 0.49483934 1.0902678 -0.7538788 0.54809165 -0.13639164 0.6080331 -0.044385903 -0.027201261 -0.7808962 0.2318373 0.31531638 -0.4693837 0.24498568 0.5968271 0.77525824 -0.3273128 -0.010153034 0.738019 -0.08961521 -0.60987824 0.18298838 -0.6723944 1.1572834 0.30511883 -0.7075768 -0.59978354 0.55446875 0.6734083 -0.23593947 0.2738743 -0.08028707 0.9921179 -1.1426336 0.979085 -0.30897507 -0.008807506 -0.3854991 0.22109231 -0.47193733
bone 0.29396582 0.016942335 -1.7667887 0.5657937 1.461533 -0.23312181 -0.55483294 -0.67654884 0.41870984 0.5570436 0.80628824 0.25419495 0.37553722 -0.070387274 -1.5412365 -1.3296206 -0.2759211 0.37045485 -0.8933109 0.81737983 0.4480804 -0.007946396 0.7115229 -1.1400719 -0.783425 0.19783409 -1.5511715 1.4324532 -0.6640637 1.1542068 -0.59754544 -0.4616709 -0.60044575 0.56914806 -0.24782011 -0.47094664 -1.3284692 0.5992707 -0.21766339 0.11113541 -0.5625112 1.3190421 -0.65493536 -0.92324704 0.17648038 -0.99192655 -0.103527606 0.86376464 -0.8479082 0.93042755
punching 0.59010607 -0.3488306 -0.34778395 1.0046117 -0.44904777 -0.00031830123 -0.41816404 -0.069894046 0.66393954 1.4324541 -0.7508034 -0.2779228 0.6960014 0.5362484 -0.580096 -0.77300334 0.36070734 0.70334935 0.23821756 -0.5374621 0.120827936 -0.1627424 1.5249227 -1.9124315 0.1765725 0.44360495 -0.85801184 1.605123 -0.5132078 1.6273116 0.48138574 -0.033091493 -0.39985976 1.1194309 0.6214322 0.7660749 -1.423113 0.17969394 -0.5740846 -0.99588865 0.049313627 0.7997365 -0.72795093 -0.17043453 1.6087395 -1.2486409 0.44712177 1.2604402 -0.40822756 -1.195122
cheeks -0.28035837 -1.2243358 -1.0166769 0.77239364 1.0473976 1.3170158 -1.2224323 -0.7451619 0.4000584 0.45830882 -0.14852187 -0.3427926 -0.5957804 -0.24069324 -1.6688908 -1.4312758 0.57415783 -0.9053292 0.4766469 0.4754088 1.5665934 -0.5678272 0.28424364 -1.188345 -0.59022003 0.18910442 0.20279282 1.3469553 0.42549497 1.6333145 -0.9586423 -0.37711245 -1.1095352 0.845818 0.17750716 -1.2935296 -0.43720976 0.06683161 -0.36381632 -0.12312828 0.26878002 0.005685373 -1.6893883 -1.1402698 -1.4391754 -0.6678134 -0.03888346 0.92601556 -0.43160227 -0.5942976
introduced 1.2047845 0.050639022 -0.80818444 0.62155265 0.22833885 -1.6560653 0.73656243 -0.72448564 0.20706724 0.09058987 0.7754109 0.8529286 0.4281701 -1.4521056 -0.845095 -0.22325781 -0.89670664 0.41740197 -0.10536703 0.85818624 1.6256256 -0.1308453 -1.1586196 -1.3687817 -0.75045884 0.27873737 0.7245419 0.290631 1.3546538 -0.23304915 0.66895324 -0.5050785 0.04470368 0.6357747 -0.6745929 -0.6031093 0.016050328 1.0593158 -0.7073206 1.3534302 -0.5902002 0.20981042 -0.763244 -1.6797411 0.26643413 -0.84635746 0.044731267 -0.026144614 -0.2724758 -0.5761588
form 0.25017887 0.2567655 0.5593681 -0.02556971 0.13885398 0.22924237 1.1223568 -0.41760477 1.0404803 0.7455913 -0.40083855 0.39394102 0.77170473 -0.61478335 0.84555733 -0.50353765 1.1549865 1.3178352 -0.26777458 -1.0787535 1.314564 -0.35812792 1.0199891 0.14952202 0.52334267 -0.74863255 -0.08680421 0.107198745 0.2550046 0.3181658 -0.5898545 0.6458034 -0.90574443 0.13973483 -0.7114863 0.050184537 -0.879012 0.1248605 0.44050148 0.79149544 -1.0560473 -0.9586692 0.28766847 -1.1932203 0.8423283 0.035851426 0.16190976 0.33709177 0.4398345 0.8254049
line 1.2617693 0.3854508 0.08199909 0.6162002 0.84042746 -0.6074139 -0.5709196 -1.0768914 0.23550506 -0.37420446 1.0759226 1.0504724 0.5698233 0.66382277 -0.64327276 -0.2579907 -0.12002582 -0.38467374 -0.5510871 -0.21683753 -0.23716357 -0.24088576 0.77193666 0.09204434 -1.2485145 -0.8159909 0.2108697 0.38283202 -0.31291455 1.1653606 -1.3027222 -0.65822524 0.87127465 -0.37151662 -0.47395185 -0.24738052 -0.8694319 0.669451 0.6919897 1.0815421 -0.003484754 -0.051258355 0.28150016 -1.0136408 -0.848229 -0.7959862 0.28565767 -0.062136337 -0.10936045 0.11822253
